id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
efccf72b0577d62e,"Breeding
Can they still be crossed with very small dogs? eg invitro?203.192.91.4  ɟ",0,0,0,0,0,0
6019206b77b1f8bd,"""
Alan, I'm not sure what you think is compromised ... could you clarify? The core issue we are discussing relates to the template/contents of an Integral portal page that actually reflects the integral movement as it exists. AQAL is one author's (Ken Wilber's) name for his particular developmental model. It is already described in the wikipedia's Ken Wilber article and nobody has suggested that a separate page be added for it. The issue is whether thinkers who call themselves integral and are generally understood and acknowledged as """"integral thinkers"""", doing work that is called """"Integral Studies"""", can simply be identified in the Integral portal page as such, no matter what their particular sect or affinity, (which is all that I have suggested), or whether such thinkers need to be divided a priori into pro-Ken Wilber and anti-Ken Wilber camps, or """"Integral (AQAL)"""" and """"Integral"""", as it seems you may now be proposing. Obviously term AQAL (or even Wilberian for that matter) can be used inoccuously to describe Wilber's own writings. But how does a wikipedia editor decide that a work that calls itself integral (not AQAL) is not suitable for an integral portal page but only an AQAL portal? Even I did so once, as you noted. But it is quite another for a wikipedia editor to declare that certain thinkers or books cannot be linked or acknowledged at an integral portal but only an AQAL portal, based on some subjective interpretation of their use of elements of AQAL theories. I still do not see an answer for whether you would allow Robert Kegan into the integral portal or whether you would insist that he be listed under AQAL only, and I could ask the same question about dozens of writers who cite Wilber as one of many influences. Without a principled and objective answer, I think you are asking wikipedia editors to step into a totally untenable position. As I wrote earlier:
...usually thinkers use some aspect of Wilber's thought combined with the thought of many other sources, seldom use every feature of AQAL, and often disagree about key points. On what basis do you insist that people who call their thought integral actually be considered Wilberian? How much of Wilber's thought must one agree with to be so classified, and who decides? When you acknowledge that a thinker such as Robert Kegan has """"mutually influenced"""" Wilber and yet is part of the integral school of thought, would you propose to create a new Integral portal for such hard-to-classify thinkers, and segregate every thinker that displays too much affinity to Wilber or his model into a separate category, either explicitly called """"Integral theory (Wilberian)"""" or """"Integral theory"""" (but with the Wilberian association implicit, with a wikipedia editor such as yourself presumably determining whether every new thinker is sufficiently anti-Wilber to be listed in the main category)? 
I have not proposed that AQAL be used as a synonym for integral at all, only that any thinker who describes their work as integral and is generally acknowledged as such by independent sources be listed or linked at the integral portal in an appropriate fashion. Since, perhaps, some 90% of thinkers describing themselves as integral today are influenced to one degree or another by Wilber, the consequence of using the term integral in a neutral, objective way as I have proposed may very well be that many themes and ideas treated at the integral portal will be connected to AQAL in some fashion. Again, I will say that in my opinion the right place for your concern about AQAL being inappropriately used as a synonym for integral is in reviewing the content of the pages rather than in denying the usefulness of an integral portal at all.    Joe Perez""",0,0,0,0,0,0
a29ff68d099f3c56,what? i have absolutely no idea what you are talking about or are trying to communicate. please use english.,0,0,0,0,0,0
31d4b4567462641a,"""{| align=""""center"""" border=""""1"""" width=85% cellpadding=""""10"""" style=""""border-collapse:collapse; background:rgb(255,255,255);"""" 
| align=center| 
If you'd like to talk to user w1k0

visit his home page in Polish Wikipedia. 

He looks here very seldom.
|}""",0,0,0,0,0,0
73b5c74d33d1cf78,I don't understand post signing but I think note 117 ending the section on Justice Verma Commission is very misleading. The findings appear to have been completely sidelined as the women's groups in India maintain. The Finance Minister former Union Sec P Chidambaram openly stated that the cabinet cannot push through the reforms suggested by the Verma Report on AFSPA reform for example because the Army will not allow it. The rushed through new anti-rape ordinances ask for things not found in Verma. Simple directives for medical practitioners to stop the two finger test (it would be called finger fucking in the west but someone will object to the term not the procedure) and then call them forensic reports must be stopped as they are illegal. I accept the Cabinet are making positive noises about it though they are unlikely to accept any of Justice Verma's proposals or adopt the spirit of his reforms ie demanding equal respect for women from low castes tribals and minority indian communities. i am adding four tildas now but I presume that's wrong desmond coutinho,0,0,0,0,0,0
8f793ec08f5d3563,"""
I am afraid the article """"Illegal emigration"""" is dangerously misguided, staring from the confusion of emigration and travel abroad. I will try to put some sense to it, inlcuding info about Soviet emigration/travel laws. At the same time, Soviet Union is more associated with the notion of Defection.  `'mikka """,0,0,0,0,0,0
a7b2879c83addc43,REDIRECT Talk:Australia's Funniest Home Videos,0,0,0,0,0,0
468d589ee5d0545d,"""

 Wikipedia:Articles for deletion/The Rockets 

Your comments at the above named AFD indicate that you can populate a disambiguation page for """"The Rockets"""" with at least 3 entries.

So here you are.  =)

All the best.
→ |yakkity yak """,0,0,0,0,0,0
eac30bd9a8b1bfd1,Good luck. It doesn't seem to matter at Wikipedia how badly written an article is as long as there's some argument that the subject is notable.,0,0,0,0,0,0
3705ac2c8e8a524c,"Maybe not the right article to include that information, right?",0,0,0,0,0,0
22f983cd88a2f747,"I'm 27 and have Post-traumatic stress disorder 

I was kicked out of the milatary for being a gay transexual , and my 2 and half daughters recently passed away in a skiing accident in Hawaii, so excuse me if I make SLIGHTLY incorrect edits on wikipedia.",0,0,0,0,0,0
88352bbb04b5d278,"Really? 

Actually, despite what your page says about having a life outside of Wikipedia, someone who has enough time in their day to write an article and post it about a gamer on xbox clearly has no life whatsoever.  Why don't you make an attempt to get off your computer or TV and get a real life, one that might involve real humans and not screen names?  Have you ever thought that maybe people are playing a game and not taking men in plastic cups and helmets running around on screens as seriously as you do?  Get off the xbox, get off wikipedia go outside and talk to a real person, maybe then you won't be such a waste of space, its actually hilarious how seriously you take this stuff!",0,0,0,0,0,0
39108adc84612c1c,"Yeah you piece of crap. 

Where the hell is Seduchia anyways? That doesn't even come up in a search engine.",1,0,1,0,1,0
a52a088e05a07bce,his or her OWN genitals,1,0,0,0,0,0
27f9559ff8bf9ead,"AllMusic, Rolling Stone, Spin, PopMatters, Slant Magazine (and many others) can be used to support an album genre. Adult contemporary is sometimes consider a music genre, even if I think it's only a radio format along with classic rock or album-oriented rock. I think you should discuss it on the article's talk page.",0,0,0,0,0,0
140161b98b2370ab,"""
Much appreciated.  Talk """,0,0,0,0,0,0
b3906b01f2006bdd,"""
He must have written that article title himself.    (話して下さい) """,0,0,0,0,0,0
2fa66d8edf3486bf,"A gentle nudge, in case you overlooked my post above.",0,0,0,0,0,0
f496fecdc03e879a,"""==""""spelling of brand names""""==

In this set of edits, 72.35.9.27 put a number of tradenames into FULL CAPITALS. This was rightly reverted.

) describes his or her subsequent reintroduction of FULL CAPITALS in the following way:

corrected spelling of brand names, added new company information

No, """"Glentel"""" and """"GLENTEL"""" have the same spelling; this was merely a change to capitalization. Which I have reverted.

Numerous companies like to put their names in FULL CAPITALS THROUGHOUT; they are of course free to do so and even to ask that others capitalize; meanwhile, Wikipedia rightly ignores this (see Manual of Style/Trademarks). Please do not readd this capitalization.    """,0,0,0,0,0,0
966e0a880791bd8b,"I need a title! 

My Dad's writing a western novel that's a boy named Caleb and his horse Grey. They're trying to figure out who shot his uncle but my dad can't think of a title. Do you have an easy way of giving books title's?",0,0,0,0,0,0
50e414194f27e85c,":Willington Nameplate, Inc
A tag has been placed on Willington Nameplate, Inc, requesting that it be speedily deleted from Wikipedia. This has been done under the criteria for speedy deletion, because the article seems to be blatant advertising that only promotes a company, product, group, service or person and would need to be fundamentally rewritten in order to become an encyclopedia article. Please read the general criteria for speedy deletion, particularly item 11, as well as the guidelines on spam. 

If you can indicate why the subject of this article is not blatant advertising, you may contest the tagging. To do this, please add  on the top of Willington Nameplate, Inc and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would help make it encyclopedic, as well as adding any citations from reliable sources to ensure that the article will be verifiable. Feel free to leave a note on my talk page if you have any questions about this.   Talk",0,0,0,0,0,0
6e3eee8307302bfe,"""

No i'm not.  Just in the same way that someone may say that Bondi is a """"beautiful"""" beach, i think it can be said that the elimination was painfull, appeared unfair or even, dare i say it, cruel.

 """,0,0,0,0,0,0
0c343d8c4a4d9bcf,"And you have to admit that Wik has a much better claim to adminship than Ryan524, right?   02:21, 15 Apr 2004 (UTC)",0,0,0,0,0,0
df4207b5df1ca41e,"""

Your rude interference by deleting a private talk entry
The original of your first quote which is more befitting with your deletion of a talk page entry is as follows: """"Everytime I hear the word """"culture"""", I reach my revolver"""" Herman Goering. Can you restore what you have just deleted as my entry into a private talk page, please? Thanks. """,0,0,0,0,0,0
7f5fec41f5916dc5,""":Defamatory and slanderous accusation made by  against 

 calls  an abusive administrator: """"victim of abuse of power by an administrator""""
 accuses  of having bias: """"You have revealed yourself to be tremendously partial do EconomistBR's opinion""""
 calls  a dictator: """"I would appreciate some further explanation of your actions, rather than unsubstantiated dictatorial acts""""
 calls  arrogant: """"exercised his prerrogative to block the page in a somewhat arrogant and authoritarian way""""
 calls 's opinion unfair: """"EconomistBR, the user in question, appealed to an administrator, User:Hu12, who took an unfair and unbalanced view""""

This smearing campaign and personal attacks of  against  is 's vengeance against , because 's impartial ruling didn't produce satisfactory results to .

  

""",0,0,0,0,0,0
84c97cffe90ab180,"""

 Updates for South Dakota School of Mines and Technology page 
Can you please update the logo and colors to reflect the current approved branding guidelines: http://www.sdsmt.edu/uploadedFiles/Content/Campus_Services/University_Relations_and_Media/Graphic%20Standards.pdf
The blue and white logo, as seen on Facebook.com/sdsmt, twitter.com/sdsmt, for example.
The colors are now blue, white, and gold (replacing """"Dark Blue"""" and """"Gold (yellow)"""": Mines Blue: PMS 2768C CMYK: 100/90/13/71 RGB: 7/29/73 #071D49
White:
Mines Gold: PMS 4515C PMS 617 U CMYK 13/19/62/28 RGB 179/163/ 105 #B3A369

Thank you! SDSMTUR (talk)   """,0,0,0,0,0,0
ecdb9a387bf4e1e7,"OK, I won't revert, but I cannot see what the user has a problem with. The article is very similar to December to Dismember (2006), SummerSlam (1993) and WrestleMania III. I don't know what the users problem is. Thanks anyway.  

Similarity of articles has nothing to do with precedent... but he needs to discuss. And so do you, perhaps. Try starting a conversation in talk, then?",0,0,0,0,0,0
0336d7824674c382,"""
{| style=""""background-color:#F5FFFA; padding:0;"""" cellpadding=""""0""""
|style=""""border:1px solid #084080; background-color:#F5FFFA; vertical-align:top; color:#000000;""""|
 Hello, ! Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on , or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by clicking  or using four tildes (~~~~); this will automatically produce your username and the date. Finally, please do your best to always fill in the edit summary field. Below are some useful links to facilitate your involvement. Happy editing!   
{| width=""""100%"""" style=""""background-color:#F5FFFA;""""
|style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
 Getting started A tutorial • Our five pillars • Getting mentored
 How to: edit a page • upload and use images Getting help Frequently asked questions • Tips
 Where to ask questions or make comments
 Request administrator attention Policies and guidelines Neutral point of view • No original research 
 Verifiability • Reliable sources • Citing sources
 What Wikipedia is not • Biographies of living persons

 Manual of Style • Three-revert rule • Sock puppetry
 Copyrights • Policy for non-free content • Image use policy
 External links • Spam • Vandalism
 Deletion policy • Conflict of interest • Notability
|class=""""MainPageBG"""" style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
{| width=""""100%"""" cellpadding=""""0"""" cellspacing=""""5"""" style=""""vertical-align:top; background-color:#F5FFFA""""
! The community
|-
|style=""""color:#000""""|
 Build consensus • Resolve disputes
 Assume good faith • Civility • Etiquette
 No personal attacks • No legal threats

 [[Wikip",0,0,0,0,0,0
48a5ab64c79f46a0,"A Little Late, Shmuck... 

Why'd you just add the last warning now? I got the message a few days ago, and I'm sorryI didn't think people'd be that harsh over a few liberal edits. No harm intended. I don't ever try to do anything wrong (that is, when I'm editing Wikipedia, not in real life). Sorry, the warden says my computer time is up, so

Good day, sir, apologies insincere,  .",0,0,0,0,0,0
0e011238f91579ea,"""But he does say """"NOICE!""""...

""",0,0,0,0,0,0
03b732b528dd05c0,"Please stop. Just for your information, all it takes is for one click of the mouse to rollback your edits; it's less effort than blanking a page. This is your last warning; future vandalism will just be reverted.  | A  note? |",0,0,0,0,0,0
3861bf03792e1cee,"I think it's a bit much to describe my edit as disruptive (to whom? in what way?) - though my care factor on this one is pretty blah.... I noticed your request for a sydney pic though - unfortuantely I'm not down in Mascot very often, but should I find myself that way, I'll try and get you your shot -) hope you're good... best,",0,0,0,0,0,0
bd3518ec66f3523d,"""

Dear Jadran, please read WP:RS first. We need reliable sources, not original researchand  subjective feelings. About country and administrative regions - Czechoslovakia was divided to regions (kraje) (see Administrative divisions of Czechoslovakia) and one was Severomoravský kraj (Region of the North Moravia), but this region include whole Czech Silesia. With your logic Czech Silesia was united with Moravia and now is """"deleted"""" from maps. Of course, today is this commies mistake repaired and exist Moravian-Silesian Region. Again, don't mix Lower Silesia and Province of Lower Silesia.    """,0,0,0,0,0,0
cc780919c2205fa0,"Please REFRAIN from making edits until I am finished!!!!!
I was quite disturbed to see that you carelessly erased large sections of my work without any discussion with me beforehand. Among other things, I had been adding large numbers of new references to the Freddie Mercury page. As your carelessness here has cost me about 20 mintues of my time, there is no doubt that you are acting as the vicious “vandal” here. I recommend that you discuss major edits with others before making them. Moreover, I hope that you will refrain from making further edits until I am finished tonight.",0,0,0,0,0,0
4a32b584cae73619,"You're wrong, and you're a grotesquely ugly freak - thanks.",1,0,0,0,0,0
4d3cd1d86e2481f1,"citation needed. 

Why are they're little kids on here who need information if the song was the greatest gainer in Canada? How dumb.",1,0,0,0,0,0
8e84a366f053f405,"NNYDL 

Please do not remove are stats from the EVHS page. Those were taken this year by us. Thank You
  8:43, 27 April 2008 (UTC)",0,0,0,0,0,0
d9ebbf03b644a7f6,Pro-history. No room for bias. Concur.,0,0,0,0,0,0
f02e2c747853bfb7,"""

Two for Two, I wanted to comment on your beliefs in Gemini's, first things, when you stated that Gemini's are brave and loyal, no doubt! I agree, Although, Gemini's are very flirtatious and unfaithful,[for a sure] Not saying your one of them, but am saying, """"I am"""". Gemini to Gemini, I always wanted to faithful.♥ 75.95.37.228  """,0,0,0,0,0,0
56e80c31983f2edb,book warhead exploded a metre away independent.co.uk,0,0,0,0,0,0
cc28cbc08aa0bced,On a quantum computer it's supposed to be faster and find the global optimum more often.,0,0,0,0,0,0
9b2fd92ee05975d3,"""

Please be careful not to remove content from Wikipedia without a valid reason, which you should specify in the edit summary or on the article's talk page. Thank you.  Talk """,0,0,0,0,0,0
2f2ca5552e6213ad,THIS MAN SHOULD BE SHOT FOR WAR CRIMES AND MURDER,1,0,0,1,0,0
c3f803e5b29084cf,"We are sorry for the loss of your father. However Wikipedia is not the place to make death announcements. Please see Wikipedia:Welcome, newcomers for more information about writing for Wikipedia.",0,0,0,0,0,0
237cafd503c39d85,"""
seriously, wtf has Cruise got to do with any of this?? That's not even an FA, not even GA! Let me reiterate, I came to this FA via the Wiki cover page, as I'm sure did many, we should not have this kind of BS in the lead, not sure why people have difficulty understanding why it's problematic: its an FA, it's a BLP, therefore ropey claims, serve no place here without stating exactly the nature of the ropey claims (celebrity news reports). I'm getting the impression objectivity is lost here because it's essentially a fan page we are dealing with. Any edits that are perceived, erroneously, to be an attempt to undermine his aura of omnipotence is is taken as a personal attack.  talk. """,0,0,0,0,0,0
5f904f9c0d4ad39c,"Taking out the POV, leaving the opening paragraph quite bare. Find something non-POV to add. Tired of these games.",0,0,0,0,0,0
422d55fd72e1da4d,"""
striking even more flippant comment. eeek better ban me now to protect people from flippancy!!!! TRPoD aka The Red Pen of Doom """,0,0,0,0,0,0
968028dc5aa02f1b,""":::: Far be it from me to make anyone describe themselves as ignorant! (When I added this remark originally, I was thinking about the erstwhile (still living?) American commentator who called himself """"Doctor HipPocrates"""", who wrote of a """"blond assistant"""" (meaning, in my terms, """"blonde"""") - and, no: I do not remember the exact reference, unfortunately ...)  

""",0,0,0,0,0,0
2040c764b032d541,"""

 deleted Fort PLank article 

 

I am the author of """"The Bloodied Mohawk"""". I am the owner operator of www.fort-plank.com. All of the articles on MY WEBSITE are copyrightd under my name and I am releasing my own copyright for the Fort Plank article(s) to myself for use on Wikipedia! Please restore this page: Fort Plank.

I have scores and scores of references which you may contact to ascertain that I am """"The Fort Plank Historian"""". Let me know how you would like to receive them!

I am better known as Fort Plank Historian Ken D. Johnson, 97 Reid Street, Fort Plain, New York 13339 518-993-3885 fortplankhistorian@yahoo.com.

  abrahamcoapman  """,0,0,0,0,0,0
5a1e41f973c32a85,"Sacaea 

Is this really the same as Sacaea? I've read the Golden Bough and the Oxford Classical Dictionary and both describe Sacaea as a festival where slaves rule their masters and a condemned criminal is made king for 5 days before he is executed. This isn't mentioned in the article (and it is likely of the most interest to your average 21st  century reader). I could research this to determine if the festivals are the same; does anyone here know off-hand? A cursory internet search seems to indicate that these are different festivals. I think Sacaea deserves its own article, not just a redirect.",0,0,0,0,0,0
41fc9e0675fd38bf,"Nyttend, 

Thanks for your help man! Allison checked further into the case and proved what I've been trying to say all along.....That I'm just this screenname and ONLY this screenname. 

Thanks for helping and giving an outsiders to the issues view.....Really nice to have my name cleared!!!!!

Thanks again man!",0,0,0,0,0,0
cfe05e13594c292b,"Help please 

hey there, i heard you deleted my page about a gang & i was wondering can you help me improve it cuz as you see kind of i am a wiki rookie & i dunno much about it i am not askin for infomation i am just wondering if you could give me some specific info about makeing it alot more yer know ... obiding by tha rulez & not getting deleted by admin's & wikipedians with potentials like yourself for example, if you get a chance to look at this message send one back on my talk with info about improvement, hear is my practice page ( User:KieranKiwiNinja/North Liverpool Jetz )",0,0,0,0,0,0
3cff19e63f43a2ba,"Tim,
Thank you for your message on my talk page. The concern is primarily that the link is being promoted inappropriately to Wikipedia. I have removed the new link you added to Philadelphia Experiment, as it appears connected to the other link you previously added (klir.com). 
f you feel the link would add great value to the article (per WP:EL) and should be re-added, please bring it up on the article's talk page and allow other editors to discuss it first.
Thanks for your understanding, let me know if you have any other concerns or questions.  (talk)",0,0,0,0,0,0
b7e039430b57e2db,"""

Speedy deletion of Adam Warin
 A tag has been placed on Adam Warin requesting that it be speedily deleted from Wikipedia. This has been done under section A7 of the criteria for speedy deletion, because the article appears to be about a person or group of people, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not assert the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable, as well as our subject-specific notability guideline for biographies. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the article (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.  fisto  """,0,0,0,0,0,0
039ce4c51e58b537,"""

How did you decide that bukkake always implies a female subject? 

Also, just because a word has a historical meaning doesn't mean that it can't ever mean anything else as culture develops. The word rap meant """"to knock, as on a door"""" up until the late 70s for example. Would you deny the more modern use of the term? The English language has no board to regulate it, as French does with the L'Académie française, so you have no basis for defining what the word means. We have groups and documents that define the proper use of words like """"you're"""" and """"your"""", for example, but none such for words like bukkake. If it can be shown that it is used in a particular way, that is valid. My personal belief is that there is no need for the qualifier """"gay"""", just as there is no need to call men having anal sex """"gay anal sex"""", but that's really irrelevent. 

I think it is important to make clear the historical implications, but not to deny that we are currently creating and modifying language. Even the fact that we have taken the word bukkake, """"splash"""", from Japan and created this very specific connotation of splashing not just anything, but specifically semen and specifically onto a person's face shows that this term is elastic and subject not to rules that we impose on it, but by the meaning that it has to the people who use it.   

""",0,0,0,0,0,0
4a8d6552b00df960,"Yeah, it is true: it is correct to write Movimento Sociale Italiano. I'll correct the page.",0,0,0,0,0,0
94e472f53e8aef7c,"""William the Conqueror's kingdom was not """"lasting"""" - under Stephen it fragmented into warring factions, and again under Charles I. So the first person to rule all England, since which time it has never fragmented, is Oliver Cromwell.   

""",0,0,0,0,0,0
87c8c11176125952,"""

Sorry about that. I was on the """"amateur"""" side, because he so clearly fits the definition in the technical sense: he was never paid to do math. However, I just asked Google Books for """"fermat was a mathematician"""" and """"fermat was an amateur mathematician""""; both queries primarily showed RS math books, but the first gave 151 hits and the second 17. So unless someone can come up with a counterargument, I guess he should be called a mathematician tout simple, with clarification elsewhere that he earned his sous lawyering.   """,0,0,0,0,0,0
6ae37bd16aeed2a1,"""

 The Commonwealth of Australia 
I have noticed several times that after I have edited the introduction from """"Australia"""" to """"the Commonwealth of Australia"""" it has been reverted back to just Australia. I do not understand why other countries are being named with their official names but Australia is downgraded from its official name? If in the title it stated something like """"the United States"""" I'm sure someone would edit it to put in America at the end. So why is the same not applied for Australia? Double standards?""",0,0,0,0,0,0
c86e091aa342071b,I was looking at List of Tokyo Mew Mew episodes here to compare but okay *Shrugs* I have no preference here but want to say that Craig did not do the whole series by himself. -,0,0,0,0,0,0
99c587ef30de1c8f,"""

Request for Arbitration Notification
Hello, due to recent events a request for arbitration has been filed by  regarding long standing in the """"Cult"""" topic area. The request can be found at Wikipedia:Arbitration/Requests/Case#Cults]]  (talk)•(contribs) """,0,0,0,0,0,0
4f568b7f7423551e,"""

Notability of James Henry Benson
A tag has been placed on James Henry Benson, requesting that it be speedily deleted from Wikipedia. This has been done because the article appears to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not assert the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable. 

If you think that you can assert the notability of the subject, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm the subject's notability under Wikipedia guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.   """,0,0,0,0,0,0
80098612db5a60d3,page for Dana Colley deleted?!,0,0,0,0,0,0
24307796ca2cb32c,"""

 re: Laser flip 
Okay, thanks for your quick response,   Talk """,0,0,0,0,0,0
6c3eb35f7819f88c,"What BEHAVIOUR???? DEFENDING FROM YOUR AGRESIVE SERB-LIKE INVASIONS??? 

 STOP ATTACKING ME!!!!!!!!!!!!!!!!!!!!",1,0,0,0,0,0
f90f20e9a1a0c885,"Yeah, I knew about that result. But that doesn't outrule an isomorphism with a proper subfield, ie, an injective endomorphism that's not onto.
Just for the record, I also put this in a discussion here, which seemed to be pretty conclusive.",0,0,0,0,0,0
cd7743b2ce85dd28,"Hasankeyf/Temp 

Stub for new article... —",0,0,0,0,0,0
525c6140986d2956,"""

Hear hear. It's a bad translation if you ask me, but still LOL. Happy new year btw. 1 """,0,0,0,0,0,0
f263eef61334f781,It's definitely him. 70.127.201.57,0,0,0,0,0,0
6b0f72a250251cd9,"Your edit to U.S. Route 50 

Hello, and welcome to Wikipedia! We appreciate your contributions to the U.S. Route 50 article, but we cannot accept copyrighted text or images borrowed from http://www.historichwy49.com/placer/eldohist.html or from any other web sites or printed material. Perhaps you would like to rewrite the article in your own words. For more information, take a look at Wikipedia's policies and guidelines. Happy editing!  (Talk)",0,0,0,0,0,0
32f83531aed559ed,"If it's going to be left in, can we reword it to leave out the orthodox..... that's what consensus seemed to not want in, discussing those who differ, and leaving that to the next section.  The wording prior suggested that Purgatory was specifically Catholic, which is why I removed it.

Also, Tom.  Consensus was that the Beliefs section was for those beliefs that are generally Christian and not to discuss any differences, major or minor.  To break that consensus for any sect is POV if it is not done for any other sect of similar prominence.  I lost out on that consensus, but let us follow through then.  Personally, I think the two beliefs sections should be one and all of this information should be in, but the consensus is otherwise.  And remember, you're the one who invited me to continue participating on this page.",0,0,0,0,0,0
c448a6f1781a23ad,"test 

test to see if wikipedia.tv (thats the website im using) is a functional site blah blah blah if it isnt mahybe you wont get this message",0,0,0,0,0,0
d25a9e3f2a3cacf9,"""
 The tag stays until you are cleared of the accusation; don't remove it again.  •talk•   """,0,0,0,0,0,0
872f25ff0f21f0e9,"""few more issues that need to be addressed.  Perhaps interested editors could post new issues or try to fix them. Here is an initial list, put together in a peer review by Dana Boomer:

Here are some concerns that I found in the article on a quick run-through:
 resolved Please make sure that the discussion regarding naming is completed and the decision is finalized with consensus one way or the other before you nominate for GA status.
 There are two citation banners in the article, both for lack of inline citations, and both were placed there several months ago.
 resolved There are several sections in the article (Working, utility and assistance dogs, Show and sport (competition) dogs, Dangerous substances) that are composed almost completely of lists.  MOS discourages lists in articles, so these should be turned into prose as much as possible.
 There are a lot of short sections in the article.  For as many of these as possible, please either expand them or combine them with other sections.
 resolved There shouldn't be external links in the body of the article as there are at the end of the Ancestry and history of domestication section.  Instead, these should be turned into references, moved to the external links section, or removed altogether.
 The article needs quite a bit more referencing.  For example, in the Ancestry and history of domestication section, six out of seven paragraphs are completely unreferenced.
 Make sure that all of your web references have publishers and last access dates.  Also, please make sure that you are actually using the publisher, and not the work.  For example, with current ref #41 (The Case for Tail Docking), the publisher should be Council of Docked Breeds, not cdb.org.  
 resolved References that are in English do not need to be marked as such.  References that are in any language other than English do need to be marked.
 resolved Current ref #70 (Wolf at my door) deadlinks.
 resolved The Australian National Kennel Club external link deadlinks
I didn't go through the article line by line, so there are probably things that I missed.  The above are just fairly big issues that jumped out at me on a quick look through the article.  Also, I was recently involved in bringing Horse (another article about an animal with significant human interaction) to GA status...you may want to take a look there to pick up some ideas about layout, referencing, style, etc.  Drop me a note on my talk page if you have any questions, and good luck on your quest for GA.     —Preceding unsigned comment added by  (talk • contribs)  """,0,0,0,0,0,0
ba6eb6dc1fe0c8ee,Congratulatoins Danny!,0,0,0,0,0,0
8cd1702f85016cf4,"It's not that germaine to the big picture of the series (besides, the Riviera was seen only in the first two years and the first episode of Season 3 - Stan/Ray's black GTO was used in Season 4). This discussion, on the talk page, should be sufficient. 147.70.242.54",0,0,0,0,0,0
42c402e90ced0c00,"Please post on the TALK page of articles when you are discussion something. Similarly when talking to a user, use his TALK/discussion page and not his Userprofile page.
I'm referring to this and
this edit you made. I trust this mistake was made in good faith, but be warned that such mistakes might by others be mistaken for vandalism.  (talk • contribs • WikiProject Television)",0,0,0,0,0,0
11eabe3ceda64b89,"Dear Sir,

Was the problem with my edit to the Star Trek page that I didn't cite my text?

If I cite the text next time will it be ok?

Yours sincerely,

Carrotcheese.",0,0,0,0,0,0
a9209647f88cd4de,"""

 Branford, Connecticut 

Your name is at Talk:Branford, Connecticut.  Could you please comment in discussion there, about non-notable natives section?  I am hoping to improve the sourcing and content of such sections in other Connecticut town articles too. ncram """,0,0,0,0,0,0
39a460a099b906b6,"G8 tempate 

Please add your voice to the discussion on the template.",0,0,0,0,0,0
9c703143ff1af2c8,"""
 
John Reaves, an admirer of """"femme fatale"""" Vivien Leigh → Get out! """,0,0,0,0,0,0
54b5ef80b87225f7,"Holy Crap ==

I have an account, blocking my IP dosn't help.  You people on wikipedia suck!

==",1,0,1,0,0,0
adddbed7a2a87a5f,"Okay, I changed it thank you. Now you can sent me an email. Thanks.",0,0,0,0,0,0
feb069c98caaeb17,REDIRECT Talk:The Last Battle (book),0,0,0,0,0,0
c26a431e2749a7e8,as ther founding year.,0,0,0,0,0,0
7ce3b107d631ac4b,"""
You have new messages (last change).

""",0,0,0,0,0,0
8904b29a973e5204,"Do I care? 

You think I care about being banned? Ha...! It is rather quite funny. I mean here he is, the uppity administrator that imposes his 'power' like a fourth rate superhero. Pathetic and all while believing that I give a flying fuck about being banned! Hahahaha! It's enough to make an old man cry, y'see.",1,0,1,0,1,0
ec682bfccf78c21d,"Please  see the below sources where Dubbed Tamil films are heavily Taxed:
http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/drop-in-number-of-dubbed-films-in-tamil-nadu/article3133438.ece
http://www.indiaglitz.com/no-festive-dubbed-releases-council-tamil-news-73664.html",0,0,0,0,0,0
